10	0.534	1.188	4.825	-0.000
20	0.533	1.189	4.475	0.080
30	0.533	1.183	4.250	0.142
40	0.532	1.185	4.250	0.258
50	0.531	1.186	4.425	0.303
60	0.534	1.188	4.525	0.403
70	0.532	1.187	4.375	0.413
80	0.533	1.187	4.375	0.465
90	0.535	1.192	4.375	0.462
100	0.532	1.190	4.375	0.463
110	0.531	1.189	4.525	0.466
120	0.532	1.181	4.525	0.457
130	0.531	1.185	4.375	0.444
140	0.533	1.182	4.375	0.471
150	0.533	1.181	4.375	0.458
160	0.534	1.186	4.375	0.467
170	0.533	1.184	4.375	0.458
180	0.534	1.190	4.375	0.478
190	0.534	1.188	4.375	0.464
200	0.533	1.180	4.300	0.464
210	0.532	1.186	4.300	0.468
220	0.530	1.187	4.300	0.468
230	0.533	1.194	4.275	0.466
240	0.531	1.191	4.275	0.463
250	0.530	1.185	4.275	0.458
260	0.531	1.185	4.275	0.480
270	0.533	1.186	4.275	0.490
280	0.534	1.190	4.275	0.503
290	0.533	1.188	4.275	0.503
300	0.533	1.185	4.400	0.508
310	0.534	1.186	4.400	0.540
320	0.531	1.184	4.400	0.550
330	0.530	1.186	4.400	0.552
340	0.533	1.182	4.400	0.561
350	0.533	1.180	4.400	0.570
360	0.532	1.184	4.400	0.572
370	0.530	1.185	4.400	0.585
380	0.533	1.187	4.400	0.591
390	0.535	1.192	4.400	0.595
400	0.532	1.191	4.400	0.605
410	0.534	1.187	4.400	0.612
420	0.533	1.183	4.400	0.618
430	0.534	1.191	4.400	0.624
440	0.531	1.189	4.400	0.626
450	0.535	1.186	4.400	0.626
460	0.539	1.190	4.400	0.637
470	0.537	1.189	4.400	0.642
480	0.536	1.184	4.400	0.652
490	0.536	1.183	4.400	0.652
500	0.532	1.187	4.400	0.657
510	0.535	1.191	4.400	0.660
520	0.539	1.190	4.400	0.665
530	0.535	1.189	4.400	0.670
540	0.535	1.184	4.400	0.674
550	0.539	1.186	4.400	0.679
560	0.534	1.178	4.400	0.682
570	0.533	1.192	4.400	0.684
580	0.537	1.184	4.400	0.690
590	0.535	1.181	4.400	0.692
600	0.535	1.189	4.400	0.691
610	0.535	1.187	4.400	0.695
620	0.533	1.189	4.400	0.699
630	0.532	1.179	4.400	0.700
640	0.531	1.179	4.400	0.701
650	0.531	1.187	4.400	0.697
660	0.532	1.186	4.400	0.693
670	0.536	1.187	4.400	0.698
680	0.535	1.181	4.400	0.698
690	0.536	1.187	4.400	0.694
700	0.537	1.179	4.400	0.695
710	0.536	1.179	4.400	0.694
720	0.535	1.182	4.400	0.691
730	0.535	1.189	4.400	0.688
740	0.538	1.192	4.400	0.686
750	0.536	1.196	4.400	0.687
760	0.539	1.190	4.400	0.688
770	0.536	1.188	4.400	0.689
780	0.536	1.189	4.400	0.697
790	0.536	1.194	4.400	0.698
800	0.537	1.190	4.400	0.705
810	0.541	1.193	4.400	0.709
820	0.542	1.195	4.400	0.713
830	0.539	1.190	4.400	0.712
840	0.539	1.183	4.400	0.709
850	0.537	1.185	4.375	0.706
