0.162	0.163	0.162	0.161	0.016	0.015	0.015	0.015
0.174	0.179	0.171	0.17	0.016	0.016	0.015	0.015
0.177	0.174	0.171	0.177	0.015	0.015	0.015	0.016
0.179	0.176	0.18	0.174	0.015	0.015	0.015	0.015
0.179	0.177	0.175	0.173	0.015	0.015	0.015	0.014
0.185	0.179	0.184	0.175	0.178	0.015	0.014	0.016	0.014	0.015
0.177	0.179	0.181	0.015	0.014	0.015
0.182	0.186	0.193	0.014	0.014	0.015
0.247	0.227	0.238	0.011	0.007	0.01
