0.215	0.221	0.22	0.213	0.017	0.017	0.017	0.016
0.226	0.234	0.228	0.223	0.016	0.017	0.017	0.016
0.228	0.23	0.229	0.229	0.016	0.016	0.017	0.017
0.224	0.233	0.238	0.226	0.016	0.017	0.017	0.016
0.229	0.234	0.229	0.231	0.016	0.016	0.016	0.016
0.237	0.237	0.228	0.235	0.234	0.016	0.016	0.015	0.016	0.016
0.232	0.233	0.228	0.015	0.016	0.015
0.24	0.239	0.245	0.015	0.015	0.016
0.272	0.287	0.267	0.009	0.01	0.009
