0.545	0.539	0.54	0.545	0.007	0.007	0.006	0.007
0.53	0.524	0.53	0.53	0.006	0.006	0.006	0.006
0.526	0.526	0.529	0.525	0.007	0.006	0.006	0.008
0.53	0.526	0.52	0.528	0.008	0.006	0.006	0.007
0.527	0.524	0.528	0.529	0.007	0.006	0.006	0.007
0.518	0.522	0.522	0.526	0.524	0.007	0.005	0.008	0.006	0.007
0.525	0.521	0.519	0.008	0.007	0.009
0.52	0.513	0.514	0.007	0.006	0.007
0.503	0.495	0.511	0.007	0.005	0.009
