4.281	4.335	4.359	4.316	0.04	0.021	0.022	0.014
4.397	4.447	4.369	4.395	0.023	0.009	0.041	0.023
4.459	4.472	4.415	4.385	0.026	0.011	0.023	0.033
4.454	4.461	4.48	4.47	0.031	0.024	0.049	0.044
4.455	4.525	4.498	4.473	0.019	0.024	0.014	0.017
4.521	4.576	4.531	4.515	4.512	0.019	0.008	0.035	0.016	0.032
4.547	4.539	4.592	0.025	0.023	0.019
4.641	4.707	4.671	0.028	0.03	0.062
4.818	4.881	4.723	0.032	0.032	0.054
